reviewId,userName,userImage,content,score,thumbsUpCount,reviewCreatedVersion,at,replyContent,repliedAt,appVersion,sortOrder,appId
9158f9c2-1bf7-4315-a2b5-8a1ad4252f93,Anwar,https://play-lh.googleusercontent.com/a/ACg8ocLzOQoVtEWmxD7GtJAvDxI2r8cha8-gn__2lUZoyFkgQOb4Fg=mo,"Tokopedia sih sudah lumayan bagus tapi kalau proses pengembalian itu lebih sulit daripada aplikasi belanja online yang lain karena ga ada pilihan berubah pikiran makanya kadang lebih sulit, terus juga kalau udah checkout suka tiba tiba dibatalkan sistem, aneh emang padahal kalau emang kita mau checkout voucher ga bisa dipake mending kasih tau aja pemberitahuan voucher tidak bisa digunakan atau apalah jangan malah terbatalkan setelah checkout. Ya itu aja sarannya. Semoga lebih baik lagi Tokopedia",3,38,3.266,2024-06-09 23:48:37,"Terima kasih atas rating yang kamu berikan, Toppers. Besar harapan kami, kamu bisa memberikan rating yang lebih baik lagi.Oleh karena itu, jika kamu memiliki kritik/saran atau kendala transaksi, silakan hubungi Tokopedia Care di Di Mana Saya Dapat Menghubungi Tokopedia? | Tokopedia Care ya.",2024-06-10 00:00:16,3.266,most_relevant,com.tokopedia.tkpd
d259c43d-187a-473f-af08-5ecfe0f7dfcb,ALFIAN AGUSTI,https://play-lh.googleusercontent.com/a/ACg8ocJ7P-f7FJHhqKWx_kGMdLw6T-zC57-pASmNVWB9uE0NU5XxNw=mo,"Menurut saya kurir yg direkomendasikan sangatlah buruk, kalaupun mau merekomendasikan kurir tolong lah dipush itu kurir supaya penilaian untuk aplikasinya bagus, jangan cuman merekomendasikan tapi customer dapetnya kurir yg payah jadi customer merugi, sekalian saja tidak ada pilihan kurir rekomendasi kalau pengiriman kurir yg direkomendasikan sangat buruk, karena dalam transaksi saya, saya dirugikan berupa waktu tunggu yg sangat lama padahal barang sampai dikota tujuan sudah 3 hari tak bergerak.",3,23,3.266,2024-06-12 04:26:24,"Makasih ratingnya, Toppers. Ke depannya kami akan meningkatkan performa aplikasi, fitur serta layanan agar bisa memberikan pengalaman bertransaksi yang lebih baik lagi untuk semua pengguna.",2024-06-12 04:40:07,3.266,most_relevant,com.tokopedia.tkpd
9ba4fd54-cd7a-41ce-b131-8c229e7a460e,Siti Aisyah,https://play-lh.googleusercontent.com/a/ACg8ocIKPi6QOvTBN8zGWTIJEUjbvTwM0oNwAvUm1NdzKM5SLdgUrA=mo,"Sudah bertahun tahun pakai aplikasi toped, tapi akhir akhir ini expedisi bebas ongkir selalu di lempar ke ekspedisi sapx dan lemotnya minta ampun. Pas udah masa expired barang masih belum datang.",3,7,3.267,2024-06-16 00:42:06,"Makasih ratingnya, Toppers. Ke depannya kami akan meningkatkan performa aplikasi, fitur serta layanan agar bisa memberikan pengalaman bertransaksi yang lebih baik lagi untuk semua pengguna.",2024-06-16 01:13:05,3.267,most_relevant,com.tokopedia.tkpd
cf7d371b-e8d7-4885-85b8-efec0000222a,Sendy R.A,https://play-lh.googleusercontent.com/a-/ALV-UjXWs9IEKQ-Bgb4lZJe0o8saOTU1QDQZMkrm3N4Ckbc9xCQTcONx,"awalnya saya kasih bintang 5 skarang saya kasih bintang 3 saja karena sekarang tokopedia ngasih voucher nya pelit banget, dulu transaksi 5jt dapat voucher potongan / cashback sekitar 200/300rb skarang boro boro dapat. malah dikasih gratis ongkir doang dan yang paling parah nya jasa ekspedisi nya pakai JNE yang sudah tau background ekspedisi itu sering bermasalah dalam pengiriman . entah barang yang lama dikirim, barang hilang dan ga ada tanggung jawab nya, dll . semoga tokped kembali seperti dlu",3,4,3.267,2024-06-16 14:41:30,"Makasih atas ratingnya, Toppers. Jika kamu memiliki kritik/saran atau kendala transaksi, silakan hubungi Tokopedia Care melalui tkp.me/supportMainapps ya. Besar harapan kami, ke depannya Toppers bisa mendapat pengalaman bertransaksi yang lebih baik lagi di Tokopedia.",2024-06-16 15:13:08,3.267,most_relevant,com.tokopedia.tkpd
b7d64d9e-5754-4074-b6ce-18434559c0d0,Moh. Sigit Eko Arif Lukmanto,https://play-lh.googleusercontent.com/a-/ALV-UjXTtTjc3WWLealJpAqL8NpOlC333D9Pfk3n0RMjuDGcgv2f4WG8,"Untuk tokopedia menurut saya, sepemakaian saya sangat lama pengirimannya kadang dikemas bisa 2 hari belum nanyi diproses 2-3 hari belum nanti diinput ekspedisi dan baru dikirim, beda dengan aplikasi sebelah terkadang 3-4 hari sudah sampai paketnya",4,3,3.263,2024-06-19 09:46:57,"Hi Toppers, terima kasih untuk rating dan ulasan baiknya, ya! Kami akan terus meningkatkan performa aplikasi, fitur serta layanan agar bisa memberikan pengalaman bertransaksi terbaik bagi semua pengguna. Yuk tingkatkan terus transaksi kamu!",2024-06-19 10:13:03,3.263,most_relevant,com.tokopedia.tkpd
504b01f1-f622-435d-b64e-e0e0ef052db5,felina putri,https://play-lh.googleusercontent.com/a-/ALV-UjX3JMwvkd0KkGrFIXgMq_fVE8C-Xe65KKhgfBjHCoot1nnFqJw,"Tokopedia: * harga barang jauh lebih murah. * banyak promo dan diskon. * banyak pilihan transaksi pembayaran. * cuma 1 yang saya tidak suka. Setiap saya melakukan pembelian, selalu saja di batalkan otomatis oleh sistem tokopedia, sudah saya coba semua metode pembayaran, tampa menggunakan promo, tetep aja di batalkan otomatis sistem. Tolong lebih di tingkatkan lagi sistemnya.",3,32,3.267,2024-06-21 07:27:36,"Makasih ratingnya, Toppers. Ke depannya kami akan meningkatkan performa aplikasi, fitur serta layanan agar bisa memberikan pengalaman bertransaksi yang lebih baik lagi untuk semua pengguna.",2024-06-21 07:53:05,3.267,most_relevant,com.tokopedia.tkpd
f2e5e887-64c8-4148-9935-7aa6a5e8edf3,ahmad solikin,https://play-lh.googleusercontent.com/a-/ALV-UjX7Rx3yth0cxiiQKgw6VSHB5K1FctB3k25xBbLDgDci40PlvmR2,"Saya suka belanja di toped Tetapi kurir rekomendasi tidak bisa tepat waktu, padahal kita butuh barangnya cepat, Waktu investigasi kurirnya juga lama. Harus ada penilaian kurir, biar tidak seenaknya, atau dikasih garansi tepat waktu, seperti toko sebelah.",3,72,3.269.0,2024-06-27 04:49:48,"Makasih atas ratingnya, Toppers. Jika kamu memiliki kritik/saran atau kendala transaksi, silakan hubungi Tokopedia Care melalui tkp.me/supportMainapps ya. Besar harapan kami, ke depannya Toppers bisa mendapat pengalaman bertransaksi yang lebih baik lagi di Tokopedia.",2024-06-27 05:13:04,3.269.0,most_relevant,com.tokopedia.tkpd
f79259d2-37f2-441c-9b0d-316a1b873192,Riia Riska,https://play-lh.googleusercontent.com/a-/ALV-UjXxE_l6uDM09IaoR4qTiz9imPvgeCflOlLdRFxiF9tP_0cobWLn,"Sebetulnya belanja di tokped ini enak ada diskonnya,tp kenapa pengirimannya lelet bgt barang saya 3 hari ga bergerak dari jawa tengah,kdang juga tiba2 dibatalkan sistem atau dibatalkan penjual seenak jidat,tolong buang saja itu kurir rekomendasi kalo nyatanya bobrok semua isi ekspedisinya ..",4,25,3.269.0,2024-06-28 23:23:16,"Terima kasih sudah mempercayakan Tokopedia sebagai tempat bertransaksi online pilihan Toppers. Jika ada kritik/saran, atau kendala pada aplikasi Tokopedia, silakan hubungi Tokopedia Care melalui http://tokopedia.com/help ya. Yuk transaksi lagi karena semua Ada dan Bisa di Tokopedia!",2024-06-28 23:53:04,3.269.0,most_relevant,com.tokopedia.tkpd
cb39acff-90ef-443d-9602-d4b6df2e3f41,ummu shafiyyah,https://play-lh.googleusercontent.com/a/ACg8ocJ-5HuJD--yNUAwUhGXcJWrhJFtWmz4TehqmkNKyMQa9qrf2w=mo,"Tolonglah tokopedia. Kalo emg gbsa di proses pesenannya tuh gausah diarahin ke pembayaran yg ujung²nya di refund. Udh dana ga seberapa direfund ke bank tertentu juga kena admin, susah.. nyusahin tau gak jadi ada saldo ngendep di tarik ga bisa dipake ga bisa. Gausah ngasih promo kalo baru di payment langsung di refund. Aneh.",3,2,3.269.0,2024-06-29 06:45:11,"Terima kasih atas rating yang kamu berikan, Toppers. Besar harapan kami, kamu bisa memberikan rating yang lebih baik lagi.Oleh karena itu, jika kamu memiliki kritik/saran atau kendala transaksi, silakan hubungi Tokopedia Care di tkp.me/supportMainapps ya.",2024-06-29 07:13:11,3.269.0,most_relevant,com.tokopedia.tkpd
4001742e-866c-4791-8a0e-2a4069176db2,Asri Azis,https://play-lh.googleusercontent.com/a/ACg8ocKwREAmTUqJaENuskj2LMJLDsZB9D72nlQ00i9hWEORR1ldKg=mo,"untuk tim tokopedia, saya mau tanya di tokopedia seller kenapa setelah memasukan barang yg mau dikasih harga diskon listnya tidak berurutan sesuai yg mana saya duluan klik, atau adakan fitur sortir harga di halaman pas mau atur harga diskon",4,1,3.269.0,2024-07-01 10:21:01,"Terima kasih sudah mempercayakan Tokopedia sebagai tempat bertransaksi online pilihan Toppers. Jika ada kritik/saran, atau kendala pada aplikasi Tokopedia, silakan hubungi Tokopedia Care melalui http://tokopedia.com/help ya. Yuk transaksi lagi karena semua Ada dan Bisa di Tokopedia!",2024-07-01 10:53:03,3.269.0,most_relevant,com.tokopedia.tkpd
09636c00-4ff3-4bf9-8e49-568aa3378791,angga hardiansyah,https://play-lh.googleusercontent.com/a-/ALV-UjUBZndONrqnVFmPM0Jtol8Aof0IZVpttWdWPZHPR3dLEpAA6bw,"Tolong perbaiki sistem belanja COD usahakan jangan dibatasi.karena saya baru belanja COD satu kali,terus mau belanja COD lagi nggak bisa,harus nunggu besok.tolong jangan dibatasi belanja COD.",3,1,3.270.0,2024-07-03 06:29:48,"Terima kasih atas rating yang kamu berikan, Toppers. Besar harapan kami, kamu bisa memberikan rating yang lebih baik lagi.Oleh karena itu, jika kamu memiliki kritik/saran atau kendala transaksi, silakan hubungi Tokopedia Care di tkp.me/supportMainapps ya.",2024-07-03 06:53:02,3.270.0,most_relevant,com.tokopedia.tkpd
9ff8fb1c-5c95-492c-a2a4-e32bf453225c,Chalysta Anandya,https://play-lh.googleusercontent.com/a-/ALV-UjV9V3MeO97qrzMUFhsIBEnRxj5VlhtdL0wsIYWfgMrS4wxYlRnr,"Bagus sih pertama kali pake banyak voucher voucher gt,tpi pengiriman nya lamaaaaaaaaaaaaaaa banget, 2 hari tu pengiriman nya masih di tempat yg sama dan ga pindah pindah. Terus jg waktu itu adikku baru pertama kali pake tokped di kasi voucher jg,di coba co kan.. tapi ternyata pas di co gbs gtw knp. Terus waktu nyoba co Lgi, voucher nya ilang :( kan jadi kesel yak",4,2,3.270.0,2024-07-03 14:26:43,"Toppers, terima kasih atas rating yang kamu berikan serta kepercayaan kamu dalam memilih Tokopedia sebagai tempat berbelanja online. Jika kamu punya kritik/saran, atau ada kendala pada aplikasi Tokopedia, silakan info melalui http://tokopedia.com/help",2024-07-03 14:53:02,3.270.0,most_relevant,com.tokopedia.tkpd
2a64c4ec-6a60-4125-8487-5fc674570727,indarno zein,https://play-lh.googleusercontent.com/a/ACg8ocL5ZGpVk8keQLdD4c27ev7cyk8XAkMTS5znz_MuZvkEv_hbxg=mo,"Saya benar2 kecewa sama ID Expres di kota saya palembang pengiriman paket saya 3x dibatalkan sama kurir,dikatakan pembeli tdk ada di alamat.kurir minta sherlok sdh saya kasih namun tdk juga datang.akhirnya paket saya dikembalikan pada penjualnya lagi.ini kurirnya tdk menguasahi wilayah jadi barang sy tdk sampai tujuan.,alasan kurir pembeli tdk ada ditempat,jadi saya males mau beli lagi di tokopedia.",3,28,3.270.0,2024-07-04 08:32:37,"Makasih atas ratingnya, Toppers. Jika kamu memiliki kritik/saran atau kendala transaksi, silakan hubungi Tokopedia Care melalui tkp.me/supportMainapps ya. Besar harapan kami, ke depannya Toppers bisa mendapat pengalaman bertransaksi yang lebih baik lagi di Tokopedia.",2024-07-04 08:53:02,3.270.0,most_relevant,com.tokopedia.tkpd
d6206a83-a9e9-4fb4-9ba8-a228754e2cd8,Toha,https://play-lh.googleusercontent.com/a-/ALV-UjUHwM-KIrxZnmz6_9rdet1XPQ3CU0FC48nZ_Kw2AGewZDpmk38,"Untuk update proses di kurir nya selalu lama, kadang shipmen problem🤦, untuk pengiriman juga sampainya gak sesuai,. Tapi suka di toped karena banyak promo dan cashback.",4,3,3.269.0,2024-07-05 02:03:09,"Toppers, terima kasih atas rating yang kamu berikan serta kepercayaan kamu dalam memilih Tokopedia sebagai tempat berbelanja online. Jika kamu punya kritik/saran, atau ada kendala pada aplikasi Tokopedia, silakan info melalui http://tokopedia.com/help",2024-07-05 02:33:01,3.269.0,most_relevant,com.tokopedia.tkpd
37379fe7-56dc-4d70-82bd-4dc08ed8a984,marlin aja,https://play-lh.googleusercontent.com/a-/ALV-UjXYtJA0uEVziqBoZruzdfzIa3NOd_kBdF6fbsXYpgLedYFK7Jil,"pada tokopedia saat ini yg saya rasakan banyaknya toko² g jelas..dari deskripsi produk, harga produk, foto produk, mohon untuk di tinjau ulang² atas toko² yg seperti itu... untuk memperjelas cara jualannya.",3,4,3.270.0,2024-07-05 02:46:43,"Makasih atas ratingnya, Toppers. Jika kamu memiliki kritik/saran atau kendala transaksi, silakan hubungi Tokopedia Care melalui tkp.me/supportMainapps ya. Besar harapan kami, ke depannya Toppers bisa mendapat pengalaman bertransaksi yang lebih baik lagi di Tokopedia.",2024-07-05 03:13:03,3.270.0,most_relevant,com.tokopedia.tkpd
29d849f9-7094-441c-9642-f7d4591a4410,CTboyy_,https://play-lh.googleusercontent.com/a-/ALV-UjVaO1k059Ib9aQjq5LHTECN7bEAUOKCuFd6pB4_I2ebQ3Jbwkhz,"Apalah, gak kayak dulu, sekarang banyak yang gak bisa COD, udah gitu suka telat nganter, status kurir sedang menuju lokasi anda tapi datengnya seminggu kemudian,",3,1,3.270.0,2024-07-05 02:58:17,"Makasih atas ratingnya, Toppers. Jika kamu memiliki kritik/saran atau kendala transaksi, silakan hubungi Tokopedia Care melalui tkp.me/supportMainapps ya. Besar harapan kami, ke depannya Toppers bisa mendapat pengalaman bertransaksi yang lebih baik lagi di Tokopedia.",2024-07-05 03:33:05,3.270.0,most_relevant,com.tokopedia.tkpd
d6d74fb1-96a5-4846-b2ba-91250758b53e,rifbans official,https://play-lh.googleusercontent.com/a-/ALV-UjVPcM4QX9HX0LysPsIJRpN-Fa2WawdB5VN6qMayGBRSA2i7RBno,"Dr pihak toko lumayan amanah dan mungkin terkait kebijakan tokopedianya. Akan tetapi Pihak expedisi yang terlalu di bebaskan hingga sering aku alami pengiriman lamabat bahkan melebihi batas estimasi. Dan kenapa juga kita hanya dapatkan resi dari tokopedia, bukan resi asli dari expedisi yang berdangkutan? Biar pembeli juga tahu akan lebih baiknya di cantumkan juga resi asli dari expedinya, karena pembeli juga ada hak untuk mengetahui resi dari expedisi terkait",3,5,3.270.0,2024-07-05 06:39:45,"Terima kasih atas rating yang kamu berikan, Toppers. Besar harapan kami, kamu bisa memberikan rating yang lebih baik lagi.Oleh karena itu, jika kamu memiliki kritik/saran atau kendala transaksi, silakan hubungi Tokopedia Care di tkp.me/supportMainapps ya.",2024-07-05 07:13:03,3.270.0,most_relevant,com.tokopedia.tkpd
b52cf4da-3c39-4aff-9962-12bbafbb739b,Wong Keng Khong,https://play-lh.googleusercontent.com/a-/ALV-UjUsLcmRbDO7Mw1RV_lPMWoe-iwNwSzNDwZFznKOKnmKrvCXU6Q,"Tokped keren nih, recomended. Cuma, teks di bawah kolom postingan, sekarang hurufnya sangat kecil, sulit di baca, padahal sebelum update huruf bagus, gampang di baca.",5,3,3.270.0,2024-07-05 07:21:14,"Terima kasih sudah mempercayakan Tokopedia sebagai tempat bertransaksi online pilihan Toppers. Jika ada kritik/saran, atau kendala pada aplikasi Tokopedia, silakan hubungi Tokopedia Care melalui http://tokopedia.com/help ya. Yuk transaksi lagi karena semua Ada dan Bisa di Tokopedia!",2024-07-05 07:53:18,3.270.0,most_relevant,com.tokopedia.tkpd
6df8ecb1-21f4-4aca-b2bf-1a3aa0f6ccbe,Zaenal Supriyadi (Zeein),https://play-lh.googleusercontent.com/a-/ALV-UjUtQAfMS9fOJzh4yOxAg82EMxVm-5jL_icJFVAYSmz1yHs6_ls,"Gw mau beli barang disini, tapi gak tau kenapa sering gak berfungsi, dulu aman aja sejak update terus aplikasi mulai gak smoot beda sama toko sebelah, makin kesini sistem berat gak cocok sama ram 3, tapi gak cuma ini aja si Toko Oren sama aja, kecuali Toko Merah sama Laz",4,4,3.270.0,2024-07-05 11:18:13,"Terima kasih sudah mempercayakan Tokopedia sebagai tempat bertransaksi online pilihan Toppers. Jika ada kritik/saran, atau kendala pada aplikasi Tokopedia, silakan hubungi Tokopedia Care melalui http://tokopedia.com/help ya. Yuk transaksi lagi karena semua Ada dan Bisa di Tokopedia!",2024-07-05 11:53:06,3.270.0,most_relevant,com.tokopedia.tkpd
20d1a6dc-6b28-4a70-8c9a-46193ba3c175,Reilan Manalu,https://play-lh.googleusercontent.com/a-/ALV-UjWJDRVCDj6c1nCdLamlsGzehgdbAkNI0SMEh7uC0ygRPq7jIN0a,"Kenapa pengiriman jadi lambat. Ada apa dengan semua kurir nya? Mau COD, transfer dan gopay. Sama aja semua kurir lambat. Terus pengapdetannya kurang respon..",3,0,3.270.0,2024-07-05 11:42:52,"Makasih ratingnya, Toppers. Ke depannya kami akan meningkatkan performa aplikasi, fitur serta layanan agar bisa memberikan pengalaman bertransaksi yang lebih baik lagi untuk semua pengguna.",2024-07-05 12:13:08,3.270.0,most_relevant,com.tokopedia.tkpd
50a8b2e2-ed6a-4534-a6d5-de1d6e64d522,Retno Afriyanti,https://play-lh.googleusercontent.com/a-/ALV-UjUbsnA49bavHYSxJKC1SBlLB_w6Rlke2F61DL1tp7AqA0OVEviN,"Sebenarnya pake tokopedia sudah lama. Tapi akhir2 ini, sejak ada kurir rekomendasi saya jadi males. Karena pengiriman jadi lama. Bisa pindah2 ekspedisi gitu. Kalopun ga pindah2 juga ekspedisi yang dipake lemotnya minta ampun, kayak ID express dan SAPX. Kurir rekomendasi nya ga kompeten banget",3,66,3.269.0,2024-07-05 11:49:19,"Terima kasih atas rating yang kamu berikan, Toppers. Besar harapan kami, kamu bisa memberikan rating yang lebih baik lagi.Oleh karena itu, jika kamu memiliki kritik/saran atau kendala transaksi, silakan hubungi Tokopedia Care di tkp.me/supportMainapps ya.",2024-07-05 12:13:06,3.269.0,most_relevant,com.tokopedia.tkpd
